1,234777	1,234777	p
2,348915	2,348915	p
3,412196	3,412196	p
4,531064	4,531064	p
5,655847	5,655847	p
6,760523	6,760523	p
7,894380	7,894380	p
8,976972	8,976972	p
10,093475	10,093475	p
11,200517	11,200517	p
12,318203	12,318203	p
13,432341	13,432341	p
14,540566	14,540566	p
15,648790	15,648790	p
16,749918	16,749918	p
17,871152	17,871152	p
18,973463	18,973463	p
20,089201	20,089201	p
21,200556	21,200556	p
22,321469	22,321791	p
23,437402	23,437402	p
24,546518	24,546518	p
25,659474	25,659474	p
26,770063	26,770063	p
27,981186	27,981186	f
28,659365	28,659365	f
29,212279	29,212279	f
29,795910	29,795910	f
30,379542	30,379542	f
31,127266	31,127266	f
31,787233	31,787233	f
32,424728	32,424728	f
33,045665	33,045665	f
33,668967	33,668967	f
