0,248183	0,248183	p
1,384467	1,384467	p
2,500532	2,500532	p
3,562513	3,562513	p
4,690204	4,690204	p
5,783017	5,783017	p
6,879875	6,879875	p
8,022730	8,022730	p
9,125653	9,125653	p
10,248795	10,248795	p
11,342620	11,342620	p
12,454136	12,454136	p
13,580339	13,580339	p
14,697386	14,697386	p
15,794244	15,794244	p
16,907782	16,907782	p
18,033451	18,033451	p
20,220595	20,220595	f
20,864051	20,864051	f
21,490827	21,490827	f
22,068051	22,068051	f
22,686939	22,686939	f
23,368349	23,368349	f
23,992497	23,992497	f
24,656550	24,656550	f
25,245416	25,245416	f
25,807682	25,807682	f
