0,169754	0,169754	p
1,309349	1,309349	p
2,419998	2,419998	p
3,487181	3,487181	p
4,598658	4,598658	p
5,709721	5,709721	p
6,818462	6,818462	p
7,931433	7,931433	p
9,044565	9,044565	p
10,157284	10,157284	p
11,270003	11,270003	p
12,378996	12,378996	p
13,487575	13,487575	p
14,600708	14,600708	p
15,712599	15,712599	p
16,822420	16,822420	p
17,937364	17,937364	p
19,045787	19,045787	p
20,157264	20,157264	p
21,265843	21,265843	p
22,378148	22,378148	p
23,486727	23,486727	p
24,599860	24,599860	p
26,193598	26,193598	f
26,825297	26,825297	f
27,458653	27,458653	f
28,084557	28,084557	f
28,715429	28,715429	f
29,350026	29,350026	f
29,983382	29,983382	f
30,615495	30,615495	f
31,260442	31,260442	f
31,887174	31,887174	f
