1,080643	1,080643	p
2,199203	2,199203	p
3,273526	3,273526	p
4,363649	4,363649	p
5,479049	5,479049	p
6,598663	6,598663	p
7,711957	7,711957	p
8,823144	8,823144	p
9,916426	9,916426	p
11,042359	11,042359	p
12,156706	12,156706	p
13,267893	13,267893	p
14,371708	14,371708	p
15,494481	15,494481	p
16,601456	16,601456	p
17,722342	17,722342	p
18,825937	18,825937	p
19,912899	19,912899	p
21,026193	21,026193	p
22,158446	22,158446	p
23,264367	23,264367	p
24,382927	24,382927	p
25,497274	25,497274	p
27,691211	27,691211	f
28,477995	28,477995	f
28,989879	28,989879	f
29,799144	29,799144	f
30,247469	30,247469	f
30,896276	30,896276	f
31,507166	31,507166	f
32,148600	32,148600	f
32,748957	32,748957	f
33,262130	33,262130	f
