0,112117	0,112117	p
1,211589	1,211589	p
2,311061	2,311061	p
3,423377	3,423377	p
4,540747	4,540747	p
5,643836	5,643836	p
6,755967	6,755967	p
7,860864	7,860864	p
8,983844	8,983844	p
10,090550	10,090550	p
11,191830	11,191830	p
12,309386	12,309386	p
13,430558	13,430558	p
14,524605	14,524605	p
15,645682	15,645682	p
16,757907	16,757907	p
17,870038	17,870038	p
18,976743	18,976743	p
20,087585	20,087585	p
21,195579	21,195579	p
22,311326	22,311326	p
23,428882	23,428882	p
24,537396	24,537396	p
26,108845	26,108845	f
26,747190	26,747190	f
27,381918	27,381918	f
28,018455	28,018455	f
28,636908	28,636908	f
29,289719	29,289719	f
29,920831	29,920831	f
30,551942	30,551942	f
31,181245	31,181245	f
31,812357	31,812357	f
