0,633782	0,633782	p
1,752770	1,752770	p
2,857530	2,857530	p
3,974123	3,974123	p
5,120920	5,120920	p
6,196030	6,196030	p
7,304074	7,304074	p
8,409556	8,409556	p
9,552193	9,552441	p
10,627792	10,627792	p
11,742624	11,742624	p
12,859535	12,859535	p
13,973328	13,973328	p
15,081927	15,081927	p
16,192603	16,192603	p
17,300163	17,300163	p
18,414995	18,414995	p
19,522555	19,522555	p
20,639465	20,639465	p
21,750141	21,750141	p
22,863935	22,863935	p
23,969416	23,969416	p
25,084249	25,084249	p
26,674937	26,674937	f
27,305602	27,305602	f
27,935227	27,935227	f
28,574204	28,574204	f
29,210064	29,210064	f
29,829300	29,829300	f
30,468276	30,468276	f
31,102058	31,102058	f
31,738957	31,738957	f
32,338182	32,338182	f
