0,295694	0,295694	p
1,392525	1,392525	p
2,510842	2,510842	p
3,626090	3,626090	p
4,735199	4,735199	p
5,831006	5,831006	p
6,952393	6,952393	p
8,070710	8,070710	p
9,186981	9,186981	p
10,295067	10,295067	p
11,408268	11,408268	p
12,514307	12,514307	p
13,693509	13,693509	p
14,740326	14,740326	p
15,849819	15,849819	p
16,949719	16,949719	p
18,063944	18,063944	p
19,183284	19,183284	p
20,281138	20,281138	p
21,393316	21,393316	p
22,526981	22,526981	p
23,635067	23,635067	p
24,741106	24,741106	p
26,324962	26,324962	f
26,963416	26,963416	f
27,594708	27,594708	f
28,222930	28,222930	f
28,858220	28,858220	f
29,489606	29,489606	f
30,127036	30,127036	f
30,755258	30,755258	f
31,393712	31,393712	f
32,014772	32,014772	f
