0,745148	0,745148	p
1,859739	1,859739	p
2,970699	2,970699	p
4,012528	4,012528	p
5,137138	5,137138	p
6,244531	6,244531	p
7,366121	7,366121	p
8,465884	8,465884	p
9,578989	9,578989	p
10,700580	10,700580	p
11,809658	11,809658	p
12,924249	12,924249	p
14,035038	14,035038	p
15,148422	15,148422	p
16,258004	16,258004	p
17,369496	17,369496	p
18,474663	18,474663	p
19,590506	19,590506	p
20,703954	20,703954	p
21,812174	21,812174	p
22,926766	22,926766	p
24,038413	24,038413	p
25,147182	25,147182	p
26,255511	26,255511	p
27,844743	27,844743	f
28,474675	28,474675	f
29,114625	29,114625	f
29,740800	29,740800	f
30,380751	30,380751	f
31,016945	31,016945	f
31,649381	31,649381	f
32,283618	32,283618	f
32,920197	32,920197	f
33,549196	33,549196	f
