0,842419	0,842419	p
1,945707	1,945707	p
3,056858	3,056858	p
4,125836	4,125836	p
5,233794	5,233794	p
6,345129	6,345129	p
7,453720	7,453720	p
8,568714	8,568714	p
9,678220	9,678220	p
10,790469	10,790469	p
11,902719	11,902719	p
13,013140	13,013140	p
14,127219	14,127219	p
15,237464	15,237464	p
16,348060	16,348060	p
17,456651	17,456651	p
18,569815	18,569815	p
19,792741	19,792741	f
20,424784	20,424784	f
21,058657	21,058657	f
21,698018	21,698018	f
22,328232	22,328232	f
22,961190	22,961190	f
23,597806	23,597806	f
24,232593	24,232593	f
24,862807	24,862807	f
25,505170	25,505170	f
