0,322103	0,322103	p
1,421662	1,421662	p
2,659483	2,659483	p
3,638036	3,638036	p
4,753413	4,753413	p
5,864955	5,864955	p
6,972663	6,972663	p
8,094271	8,094271	p
9,223314	9,223314	p
10,311124	10,311124	p
11,418832	11,418832	p
12,528456	12,528456	p
13,641437	13,641437	p
14,742434	14,742434	p
15,859728	15,859728	p
16,974625	16,974625	p
18,084730	18,084730	p
19,197230	19,197230	p
20,306376	20,306376	p
21,415522	21,415522	p
22,531378	22,531378	p
23,640523	23,640523	p
24,789453	24,789453	p
25,977686	25,977686	p
26,612784	26,612784	f
27,259387	27,259387	f
27,887775	27,887775	f
28,515204	28,515204	f
29,173310	29,197729	f
29,820161	29,820161	f
30,413310	30,413310	f
31,149903	31,149903	f
31,715750	31,715750	f
