1,535872	1,535872	p
2,639017	2,639017	p
3,749039	3,749039	p
4,860338	4,860338	p
5,974193	5,974193	p
7,082937	7,082937	p
8,204456	8,204456	p
9,315755	9,315755	p
10,429609	10,429609	p
11,525580	11,525580	p
12,655583	12,655583	p
13,758398	13,758398	p
14,870975	14,870975	p
15,984829	15,984829	p
17,082078	17,082078	p
18,204873	18,204873	p
19,332778	19,332778	p
20,447910	20,447910	p
21,546436	21,546436	p
22,650071	22,650071	p
23,762648	23,762648	p
24,867560	24,867560	p
25,986949	25,986949	p
27,086327	27,086327	p
28,677912	28,677912	f
29,316590	29,316590	f
29,947604	29,947604	f
30,577340	30,577340	f
31,213464	31,213464	f
31,853419	31,853419	f
32,480600	32,480600	f
33,110337	33,110337	f
33,742628	33,742628	f
34,361519	34,362145	f
