0,679803	0,679803	p
1,777499	1,777499	p
2,880972	2,880972	p
3,998010	3,998010	p
5,103800	5,103800	p
6,214551	6,214551	p
7,331255	7,331255	p
8,447959	8,447959	p
9,551765	9,551765	p
10,658051	10,658051	p
11,769299	11,769299	p
12,881042	12,881042	p
13,989809	13,989809	p
15,103040	15,103040	p
16,214287	16,214287	p
17,324046	17,324046	p
18,436782	18,436782	p
19,543564	19,543564	p
20,657292	20,657292	p
21,767343	21,767343	p
22,880779	22,880779	p
23,993514	23,993514	p
25,102281	25,102281	p
26,697714	26,697714	f
27,325582	27,325582	f
27,953324	27,953324	f
28,585346	28,585346	f
29,220345	29,220345	f
29,854847	29,854847	f
30,486869	30,486869	f
31,124348	31,124348	f
31,754881	31,754881	f
32,391368	32,391368	f
